date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2019-05-29 00:00:00+00:00,2019,5,29,port1282,Tema,Ghana,GHA,3,3,0,0,0,6,6,20124,18627,0,0,0,38752,38752,1440,0,0,0,0,1440,1440
2019-05-30 00:00:00+00:00,2019,5,30,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,9985,0,0,0,0,9985,9985,0,0,0,0,0,0,0
2019-05-31 00:00:00+00:00,2019,5,31,port1282,Tema,Ghana,GHA,1,0,1,0,2,2,4,5355,0,2084,0,4085,7440,11526,0,0,775,0,1903,775,2679
2019-06-01 00:00:00+00:00,2019,6,1,port1282,Tema,Ghana,GHA,3,0,0,0,2,3,5,29310,0,0,0,0,29310,29310,1440,0,0,0,8620,1440,10060
2019-06-02 00:00:00+00:00,2019,6,2,port1282,Tema,Ghana,GHA,0,2,0,0,1,2,3,0,3696,0,0,4085,3696,7782,0,0,0,0,1903,0,1903
2019-06-03 00:00:00+00:00,2019,6,3,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-04 00:00:00+00:00,2019,6,4,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,14204,0,0,0,4085,14204,18289,0,0,0,0,1903,0,1903
2019-06-05 00:00:00+00:00,2019,6,5,port1282,Tema,Ghana,GHA,3,0,0,1,1,4,5,8207,0,0,0,478,8207,8685,3844,0,0,0,0,3844,3844
2019-06-06 00:00:00+00:00,2019,6,6,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,5785,7128,0,0,0,12914,12914,0,0,0,0,0,0,0
2019-06-07 00:00:00+00:00,2019,6,7,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,21050,43161,0,0,0,64212,64212,1440,0,0,0,0,1440,1440
2019-06-08 00:00:00+00:00,2019,6,8,port1282,Tema,Ghana,GHA,0,0,0,0,1,0,1,0,0,0,0,3074,0,3074,0,0,0,0,0,0,0
2019-06-09 00:00:00+00:00,2019,6,9,port1282,Tema,Ghana,GHA,1,1,0,0,2,2,4,8428,0,0,0,2317,8428,10745,0,0,0,0,0,0,0
2019-06-10 00:00:00+00:00,2019,6,10,port1282,Tema,Ghana,GHA,2,0,1,0,0,3,3,24021,0,1140,0,0,25161,25161,0,0,0,0,0,0,0
2019-06-11 00:00:00+00:00,2019,6,11,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,10639,20399,0,0,0,31038,31038,1440,789,0,0,0,2229,2229
2019-06-12 00:00:00+00:00,2019,6,12,port1282,Tema,Ghana,GHA,2,2,1,1,1,6,7,6328,28466,1989,0,2254,36784,39038,734,0,0,0,0,734,734
2019-06-13 00:00:00+00:00,2019,6,13,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3129,0,0,0,0,3129,3129
2019-06-14 00:00:00+00:00,2019,6,14,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,21573,0,0,0,0,21573,21573,0,0,0,0,0,0,0
2019-06-15 00:00:00+00:00,2019,6,15,port1282,Tema,Ghana,GHA,2,0,0,1,1,3,4,5527,0,0,0,15031,5527,20559,0,0,0,515,0,515,515
2019-06-16 00:00:00+00:00,2019,6,16,port1282,Tema,Ghana,GHA,3,0,0,0,1,3,4,28023,0,0,0,4085,28023,32109,0,0,0,0,1903,0,1903
2019-06-17 00:00:00+00:00,2019,6,17,port1282,Tema,Ghana,GHA,1,1,1,0,1,3,4,10229,0,2084,0,0,12314,12314,0,570,775,0,0,1346,1346
2019-06-18 00:00:00+00:00,2019,6,18,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,11748,38771,0,0,0,50519,50519,0,0,0,0,0,0,0
2019-06-19 00:00:00+00:00,2019,6,19,port1282,Tema,Ghana,GHA,0,0,0,0,1,0,1,0,0,0,0,1373,0,1373,0,0,0,0,0,0,0
2019-06-20 00:00:00+00:00,2019,6,20,port1282,Tema,Ghana,GHA,2,0,1,0,0,3,3,6507,0,0,0,0,6507,6507,0,0,2542,0,0,2542,2542
2019-06-21 00:00:00+00:00,2019,6,21,port1282,Tema,Ghana,GHA,3,0,0,1,1,4,5,25120,0,0,0,4085,25120,29206,0,0,0,0,1903,0,1903
2019-06-22 00:00:00+00:00,2019,6,22,port1282,Tema,Ghana,GHA,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-23 00:00:00+00:00,2019,6,23,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,13668,6343,0,0,0,20011,20011,0,0,0,0,0,0,0
2019-06-24 00:00:00+00:00,2019,6,24,port1282,Tema,Ghana,GHA,1,1,1,0,0,3,3,0,0,399,0,0,399,399,0,0,0,0,0,0,0
2019-06-25 00:00:00+00:00,2019,6,25,port1282,Tema,Ghana,GHA,1,1,0,0,3,2,5,0,12093,0,0,4540,12093,16634,0,0,0,0,1903,0,1903
2019-06-26 00:00:00+00:00,2019,6,26,port1282,Tema,Ghana,GHA,2,0,2,0,0,4,4,12210,0,9063,0,0,21274,21274,0,0,0,0,0,0,0
2019-06-27 00:00:00+00:00,2019,6,27,port1282,Tema,Ghana,GHA,3,1,1,0,0,5,5,8359,20357,4939,0,0,33656,33656,0,0,0,0,0,0,0
2019-06-28 00:00:00+00:00,2019,6,28,port1282,Tema,Ghana,GHA,2,0,1,0,0,3,3,15406,0,2084,0,0,17491,17491,0,0,775,0,0,775,775
2019-06-29 00:00:00+00:00,2019,6,29,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2603,0,0,0,0,2603,2603
2019-06-30 00:00:00+00:00,2019,6,30,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,10155,0,0,0,0,10155,10155,0,0,0,0,0,0,0
2019-07-01 00:00:00+00:00,2019,7,1,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,3496,28223,0,0,4085,31720,35805,0,0,0,0,1903,0,1903
2019-07-02 00:00:00+00:00,2019,7,2,port1282,Tema,Ghana,GHA,1,0,0,1,0,2,2,7340,0,0,2030,0,9370,9370,0,0,0,0,0,0,0
2019-07-03 00:00:00+00:00,2019,7,3,port1282,Tema,Ghana,GHA,3,2,0,1,1,6,7,40002,2065,0,3830,9378,45898,55277,0,0,0,0,0,0,0
2019-07-04 00:00:00+00:00,2019,7,4,port1282,Tema,Ghana,GHA,0,1,0,0,1,1,2,0,0,0,0,920,0,920,0,49871,0,0,0,49871,49871
2019-07-05 00:00:00+00:00,2019,7,5,port1282,Tema,Ghana,GHA,3,1,0,1,0,5,5,18778,50066,0,1146,0,69991,69991,0,0,0,25,0,25,25
2019-07-06 00:00:00+00:00,2019,7,6,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,6350,8358,0,0,0,14709,14709,0,0,0,0,0,0,0
2019-07-07 00:00:00+00:00,2019,7,7,port1282,Tema,Ghana,GHA,2,3,0,0,1,5,6,0,25250,0,0,0,25250,25250,0,0,0,0,0,0,0
2019-07-08 00:00:00+00:00,2019,7,8,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,4499,0,0,0,4085,4499,8585,0,0,0,0,1903,0,1903
2019-07-09 00:00:00+00:00,2019,7,9,port1282,Tema,Ghana,GHA,1,2,1,0,0,4,4,7618,48031,2084,0,0,57735,57735,0,789,775,0,0,1564,1564
2019-07-10 00:00:00+00:00,2019,7,10,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,18685,15385,0,0,0,34070,34070,3938,0,0,0,0,3938,3938
2019-07-11 00:00:00+00:00,2019,7,11,port1282,Tema,Ghana,GHA,1,2,0,0,0,3,3,6404,4376,0,0,0,10780,10780,0,0,0,0,0,0,0
2019-07-12 00:00:00+00:00,2019,7,12,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,2570,0,0,0,0,2570,2570,0,0,0,0,0,0,0
2019-07-13 00:00:00+00:00,2019,7,13,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,17424,12076,0,0,0,29500,29500,0,0,0,0,0,0,0
2019-07-14 00:00:00+00:00,2019,7,14,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-15 00:00:00+00:00,2019,7,15,port1282,Tema,Ghana,GHA,1,2,0,0,0,3,3,8207,20399,0,0,0,28606,28606,1440,789,0,0,0,2229,2229
2019-07-16 00:00:00+00:00,2019,7,16,port1282,Tema,Ghana,GHA,1,0,0,1,0,2,2,20715,0,0,3644,0,24360,24360,0,0,0,0,0,0,0
2019-07-17 00:00:00+00:00,2019,7,17,port1282,Tema,Ghana,GHA,1,2,0,1,0,4,4,0,23561,0,0,0,23561,23561,0,0,0,0,0,0,0
2019-07-18 00:00:00+00:00,2019,7,18,port1282,Tema,Ghana,GHA,2,0,1,1,0,4,4,25109,0,0,1543,0,26653,26653,0,0,4218,0,0,4218,4218
2019-07-19 00:00:00+00:00,2019,7,19,port1282,Tema,Ghana,GHA,1,2,0,0,1,3,4,0,13765,0,0,15628,13765,29393,0,0,0,0,0,0,0
2019-07-20 00:00:00+00:00,2019,7,20,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,10613,0,0,0,0,10613,10613,0,0,0,0,0,0,0
2019-07-21 00:00:00+00:00,2019,7,21,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,7458,0,0,0,0,7458,7458,0,0,0,0,0,0,0
2019-07-22 00:00:00+00:00,2019,7,22,port1282,Tema,Ghana,GHA,1,2,0,0,1,3,4,17143,0,0,0,4085,17143,21228,0,17549,0,0,1903,17549,19452
2019-07-23 00:00:00+00:00,2019,7,23,port1282,Tema,Ghana,GHA,1,0,0,0,1,1,2,8207,0,0,0,2677,8207,10884,1440,0,0,0,0,1440,1440
2019-07-24 00:00:00+00:00,2019,7,24,port1282,Tema,Ghana,GHA,0,3,0,0,0,3,3,0,45510,0,0,0,45510,45510,0,0,0,0,0,0,0
2019-07-25 00:00:00+00:00,2019,7,25,port1282,Tema,Ghana,GHA,3,1,1,0,1,5,6,16414,26604,1881,0,0,44900,44900,2880,0,0,0,1217,2880,4097
2019-07-26 00:00:00+00:00,2019,7,26,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,9607,16412,0,0,7119,26019,33138,0,0,0,0,839,0,839
2019-07-27 00:00:00+00:00,2019,7,27,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,6645,0,0,0,0,6645,6645,0,0,0,0,0,0,0
2019-07-28 00:00:00+00:00,2019,7,28,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,10379,24514,0,0,4085,34893,38979,0,0,0,0,1903,0,1903
2019-07-29 00:00:00+00:00,2019,7,29,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,16846,0,0,0,0,16846,16846,0,0,0,0,0,0,0
2019-07-30 00:00:00+00:00,2019,7,30,port1282,Tema,Ghana,GHA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31 00:00:00+00:00,2019,7,31,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,11424,0,0,0,0,11424,11424,0,0,0,0,0,0,0
2019-08-01 00:00:00+00:00,2019,8,1,port1282,Tema,Ghana,GHA,2,0,1,0,1,3,4,9949,0,5930,0,16790,15879,32670,0,0,0,0,0,0,0
2019-08-02 00:00:00+00:00,2019,8,2,port1282,Tema,Ghana,GHA,1,2,0,0,1,3,4,15617,58736,0,0,4085,74353,78439,0,0,0,0,1903,0,1903
2019-08-03 00:00:00+00:00,2019,8,3,port1282,Tema,Ghana,GHA,3,1,0,1,1,5,6,19949,0,0,803,6155,20753,26908,7273,0,0,0,3183,7273,10457
2019-08-04 00:00:00+00:00,2019,8,4,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,8207,0,0,0,4085,8207,12292,1440,0,0,0,1903,1440,3343
2019-08-05 00:00:00+00:00,2019,8,5,port1282,Tema,Ghana,GHA,2,0,1,0,1,3,4,23838,0,342,0,12409,24180,36590,0,0,361,0,0,361,361
2019-08-06 00:00:00+00:00,2019,8,6,port1282,Tema,Ghana,GHA,1,1,1,0,0,3,3,1753,3491,0,0,0,5244,5244,0,0,0,0,0,0,0
2019-08-07 00:00:00+00:00,2019,8,7,port1282,Tema,Ghana,GHA,0,0,1,0,0,1,1,0,0,2275,0,0,2275,2275,0,0,0,0,0,0,0
2019-08-08 00:00:00+00:00,2019,8,8,port1282,Tema,Ghana,GHA,3,0,0,0,1,3,4,13562,0,0,0,5664,13562,19227,1440,0,0,0,0,1440,1440
2019-08-09 00:00:00+00:00,2019,8,9,port1282,Tema,Ghana,GHA,1,0,0,0,1,1,2,14840,0,0,0,0,14840,14840,0,0,0,0,0,0,0
2019-08-10 00:00:00+00:00,2019,8,10,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,13095,0,0,0,4085,13095,17181,0,0,0,0,1903,0,1903
2019-08-11 00:00:00+00:00,2019,8,11,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,4126,29859,0,0,0,33986,33986,0,0,0,0,0,0,0
2019-08-12 00:00:00+00:00,2019,8,12,port1282,Tema,Ghana,GHA,1,0,1,2,1,4,5,24516,0,1461,0,0,25977,25977,0,0,0,0,0,0,0
2019-08-13 00:00:00+00:00,2019,8,13,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,4717,6611,0,0,0,11328,11328,0,0,0,0,0,0,0
2019-08-14 00:00:00+00:00,2019,8,14,port1282,Tema,Ghana,GHA,3,0,1,0,0,4,4,7702,0,7798,0,0,15501,15501,8308,0,0,0,0,8308,8308
2019-08-15 00:00:00+00:00,2019,8,15,port1282,Tema,Ghana,GHA,3,1,0,0,1,4,5,14886,0,0,0,0,14886,14886,0,0,0,0,0,0,0
2019-08-16 00:00:00+00:00,2019,8,16,port1282,Tema,Ghana,GHA,0,1,0,0,1,1,2,0,41063,0,0,0,41063,41063,0,0,0,0,0,0,0
2019-08-17 00:00:00+00:00,2019,8,17,port1282,Tema,Ghana,GHA,0,1,0,1,1,2,3,0,5352,0,0,0,5352,5352,0,0,0,0,6817,0,6817
2019-08-18 00:00:00+00:00,2019,8,18,port1282,Tema,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-19 00:00:00+00:00,2019,8,19,port1282,Tema,Ghana,GHA,2,0,1,0,0,3,3,28767,0,0,0,0,28767,28767,0,0,246,0,0,246,246
2019-08-20 00:00:00+00:00,2019,8,20,port1282,Tema,Ghana,GHA,2,1,1,0,0,4,4,11164,5110,1277,0,0,17552,17552,0,0,0,0,0,0,0
2019-08-21 00:00:00+00:00,2019,8,21,port1282,Tema,Ghana,GHA,1,1,1,0,1,3,4,8207,22820,0,0,3929,31028,34957,1440,0,1617,0,0,3057,3057
2019-08-22 00:00:00+00:00,2019,8,22,port1282,Tema,Ghana,GHA,4,1,1,0,0,6,6,26552,28734,1901,0,0,57188,57188,27,0,0,0,0,27,27
2019-08-23 00:00:00+00:00,2019,8,23,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-24 00:00:00+00:00,2019,8,24,port1282,Tema,Ghana,GHA,2,2,0,1,1,5,6,18262,28819,0,1146,4085,48227,52313,0,0,0,25,1903,25,1929
2019-08-25 00:00:00+00:00,2019,8,25,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,15694,0,0,0,0,15694,15694,0,0,0,0,0,0,0
2019-08-26 00:00:00+00:00,2019,8,26,port1282,Tema,Ghana,GHA,2,1,1,0,1,4,5,14775,29277,3913,0,7119,47966,55085,0,0,0,0,839,0,839
2019-08-27 00:00:00+00:00,2019,8,27,port1282,Tema,Ghana,GHA,2,2,0,0,2,4,6,10284,6022,0,0,4085,16306,20392,0,0,0,0,1903,0,1903
2019-08-28 00:00:00+00:00,2019,8,28,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,17362,0,0,0,0,17362,17362,0,0,0,0,0,0,0
2019-08-29 00:00:00+00:00,2019,8,29,port1282,Tema,Ghana,GHA,2,0,2,0,0,4,4,9938,0,7670,0,0,17609,17609,0,0,0,0,0,0,0
2019-08-30 00:00:00+00:00,2019,8,30,port1282,Tema,Ghana,GHA,3,0,0,1,1,4,5,38207,0,0,1146,2629,39353,41982,0,0,0,25,0,25,25
2019-08-31 00:00:00+00:00,2019,8,31,port1282,Tema,Ghana,GHA,1,4,1,0,0,6,6,0,36239,3957,0,0,40196,40196,2905,0,0,0,0,2905,2905
2019-09-01 00:00:00+00:00,2019,9,1,port1282,Tema,Ghana,GHA,0,1,2,0,1,3,4,0,0,214,0,9547,214,9761,0,0,0,0,0,0,0
2019-09-02 00:00:00+00:00,2019,9,2,port1282,Tema,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 00:00:00+00:00,2019,9,3,port1282,Tema,Ghana,GHA,2,1,2,0,1,5,6,10142,47177,5872,0,0,63192,63192,0,0,775,0,0,775,775
2019-09-04 00:00:00+00:00,2019,9,4,port1282,Tema,Ghana,GHA,2,2,0,0,2,4,6,12487,2201,0,0,3342,14688,18031,0,0,0,0,0,0,0
2019-09-05 00:00:00+00:00,2019,9,5,port1282,Tema,Ghana,GHA,3,0,1,0,1,4,5,14664,0,2816,0,6155,17481,23636,0,0,0,0,3183,0,3183
2019-09-06 00:00:00+00:00,2019,9,6,port1282,Tema,Ghana,GHA,2,0,1,1,0,4,4,30767,0,2692,0,0,33459,33459,0,0,0,0,0,0,0
2019-09-07 00:00:00+00:00,2019,9,7,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,520,19211,0,0,0,19731,19731,0,0,0,0,0,0,0
2019-09-08 00:00:00+00:00,2019,9,8,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,863,20399,0,0,0,21262,21262,27,789,0,0,0,816,816
2019-09-09 00:00:00+00:00,2019,9,9,port1282,Tema,Ghana,GHA,4,0,0,0,1,4,5,16414,0,0,0,458,16414,16873,3317,0,0,0,0,3317,3317
2019-09-10 00:00:00+00:00,2019,9,10,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,9577,9058,0,0,0,18635,18635,0,0,0,0,0,0,0
2019-09-11 00:00:00+00:00,2019,9,11,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,50467,27064,0,0,0,77532,77532,0,0,0,0,0,0,0
2019-09-12 00:00:00+00:00,2019,9,12,port1282,Tema,Ghana,GHA,1,0,0,2,0,3,3,8391,0,0,2037,0,10429,10429,0,0,0,0,0,0,0
2019-09-13 00:00:00+00:00,2019,9,13,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,15079,0,0,0,10963,15079,26042,0,0,0,0,0,0,0
2019-09-14 00:00:00+00:00,2019,9,14,port1282,Tema,Ghana,GHA,1,2,0,0,0,3,3,6274,29341,0,0,0,35615,35615,0,0,0,0,0,0,0
2019-09-15 00:00:00+00:00,2019,9,15,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,17106,2330,0,0,0,19436,19436,0,0,0,0,0,0,0
2019-09-16 00:00:00+00:00,2019,9,16,port1282,Tema,Ghana,GHA,1,0,0,1,1,2,3,5719,0,0,0,0,5719,5719,0,0,0,0,0,0,0
2019-09-17 00:00:00+00:00,2019,9,17,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,9635,31058,0,0,0,40694,40694,0,0,0,0,0,0,0
2019-09-18 00:00:00+00:00,2019,9,18,port1282,Tema,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-19 00:00:00+00:00,2019,9,19,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,20765,0,0,0,0,20765,20765,2880,0,0,0,0,2880,2880
2019-09-20 00:00:00+00:00,2019,9,20,port1282,Tema,Ghana,GHA,3,1,2,0,0,6,6,32736,10481,2084,0,0,45303,45303,0,0,775,0,0,775,775
2019-09-21 00:00:00+00:00,2019,9,21,port1282,Tema,Ghana,GHA,1,2,1,0,1,4,5,0,8729,392,0,0,9121,9121,0,0,0,0,0,0,0
2019-09-22 00:00:00+00:00,2019,9,22,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,0,8818,0,0,10093,8818,18911,0,0,0,0,0,0,0
2019-09-23 00:00:00+00:00,2019,9,23,port1282,Tema,Ghana,GHA,2,0,0,1,0,3,3,25056,0,0,3540,0,28597,28597,0,0,0,0,0,0,0
2019-09-24 00:00:00+00:00,2019,9,24,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,8773,21487,0,0,0,30260,30260,0,0,0,0,0,0,0
2019-09-25 00:00:00+00:00,2019,9,25,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,23820,10979,0,0,0,34800,34800,0,0,0,0,206,0,206
2019-09-26 00:00:00+00:00,2019,9,26,port1282,Tema,Ghana,GHA,1,1,1,1,1,4,5,12089,0,917,0,0,13006,13006,0,0,0,0,27578,0,27578
2019-09-27 00:00:00+00:00,2019,9,27,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,29379,30919,0,0,0,60298,60298,1440,0,0,0,0,1440,1440
2019-09-28 00:00:00+00:00,2019,9,28,port1282,Tema,Ghana,GHA,0,1,0,0,0,1,1,0,19064,0,0,0,19064,19064,0,0,0,0,0,0,0
2019-09-29 00:00:00+00:00,2019,9,29,port1282,Tema,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30 00:00:00+00:00,2019,9,30,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,14056,5972,0,0,0,20029,20029,0,0,0,0,0,0,0
2019-10-01 00:00:00+00:00,2019,10,1,port1282,Tema,Ghana,GHA,2,2,0,1,1,5,6,11403,52781,0,1146,0,65331,65331,0,0,0,25,0,25,25
2019-10-02 00:00:00+00:00,2019,10,2,port1282,Tema,Ghana,GHA,3,0,1,0,0,4,4,30699,0,0,0,0,30699,30699,0,0,5918,0,0,5918,5918
2019-10-03 00:00:00+00:00,2019,10,3,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,7615,0,0,0,0,7615,7615,0,0,0,0,0,0,0
2019-10-04 00:00:00+00:00,2019,10,4,port1282,Tema,Ghana,GHA,0,2,0,0,1,2,3,0,16725,0,0,0,16725,16725,0,0,0,0,518,0,518
2019-10-05 00:00:00+00:00,2019,10,5,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,27389,0,0,0,0,27389,27389,1440,0,0,0,0,1440,1440
2019-10-06 00:00:00+00:00,2019,10,6,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,6616,0,0,0,0,6616,6616,14980,0,0,0,0,14980,14980
2019-10-07 00:00:00+00:00,2019,10,7,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,9283,0,0,0,0,9283,9283,0,0,0,0,0,0,0
2019-10-08 00:00:00+00:00,2019,10,8,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,7668,0,0,0,0,7668,7668,0,0,0,0,0,0,0
2019-10-09 00:00:00+00:00,2019,10,9,port1282,Tema,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00+00:00,2019,10,10,port1282,Tema,Ghana,GHA,3,1,0,1,1,5,6,12588,0,0,514,12423,13102,25525,0,0,0,0,0,0,0
2019-10-11 00:00:00+00:00,2019,10,11,port1282,Tema,Ghana,GHA,0,0,0,0,1,0,1,0,0,0,0,5859,0,5859,0,0,0,0,0,0,0
2019-10-12 00:00:00+00:00,2019,10,12,port1282,Tema,Ghana,GHA,0,1,1,0,0,2,2,0,31332,0,0,0,31332,31332,0,0,0,0,0,0,0
2019-10-13 00:00:00+00:00,2019,10,13,port1282,Tema,Ghana,GHA,1,1,0,1,1,3,4,0,30553,0,0,0,30553,30553,3559,0,0,0,0,3559,3559
2019-10-14 00:00:00+00:00,2019,10,14,port1282,Tema,Ghana,GHA,2,0,1,1,0,4,4,42456,0,0,0,0,42456,42456,0,0,262,0,0,262,262
2019-10-15 00:00:00+00:00,2019,10,15,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,29313,39776,0,0,0,69089,69089,0,1711,0,0,0,1711,1711
2019-10-16 00:00:00+00:00,2019,10,16,port1282,Tema,Ghana,GHA,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-17 00:00:00+00:00,2019,10,17,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,28860,0,0,0,0,28860,28860,0,0,0,0,0,0,0
2019-10-18 00:00:00+00:00,2019,10,18,port1282,Tema,Ghana,GHA,0,1,0,0,0,1,1,0,14075,0,0,0,14075,14075,0,0,0,0,0,0,0
2019-10-19 00:00:00+00:00,2019,10,19,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,11120,0,0,0,6155,11120,17276,27,0,0,0,3183,27,3211
2019-10-20 00:00:00+00:00,2019,10,20,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,8207,0,0,0,0,8207,8207,1440,0,0,0,0,1440,1440
2019-10-21 00:00:00+00:00,2019,10,21,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,8207,0,0,0,0,8207,8207,1440,0,0,0,0,1440,1440
2019-10-22 00:00:00+00:00,2019,10,22,port1282,Tema,Ghana,GHA,3,1,0,1,0,5,5,41307,26352,0,512,0,68172,68172,1440,0,0,0,0,1440,1440
2019-10-23 00:00:00+00:00,2019,10,23,port1282,Tema,Ghana,GHA,0,2,1,0,0,3,3,0,15057,591,0,0,15648,15648,0,0,0,0,0,0,0
2019-10-24 00:00:00+00:00,2019,10,24,port1282,Tema,Ghana,GHA,1,0,0,0,1,1,2,13948,0,0,0,18162,13948,32111,0,0,0,0,0,0,0
2019-10-25 00:00:00+00:00,2019,10,25,port1282,Tema,Ghana,GHA,2,3,0,1,0,6,6,15223,52090,0,2193,0,69508,69508,0,0,0,0,0,0,0
2019-10-26 00:00:00+00:00,2019,10,26,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,11537,1888,0,0,0,13425,13425,0,0,0,0,0,0,0
2019-10-27 00:00:00+00:00,2019,10,27,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,3211,4406,0,0,0,7618,7618,2138,0,0,0,0,2138,2138
2019-10-28 00:00:00+00:00,2019,10,28,port1282,Tema,Ghana,GHA,0,1,2,0,0,3,3,0,3182,2782,0,0,5964,5964,0,0,2475,0,0,2475,2475
2019-10-29 00:00:00+00:00,2019,10,29,port1282,Tema,Ghana,GHA,3,0,0,1,1,4,5,46630,0,0,0,1550,46630,48181,0,0,0,0,0,0,0
2019-10-30 00:00:00+00:00,2019,10,30,port1282,Tema,Ghana,GHA,1,2,0,0,1,3,4,7818,47072,0,0,0,54891,54891,0,0,0,0,0,0,0
2019-10-31 00:00:00+00:00,2019,10,31,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,5171,0,0,0,0,5171,5171,0,0,0,0,25541,0,25541
2019-11-01 00:00:00+00:00,2019,11,1,port1282,Tema,Ghana,GHA,2,0,1,0,0,3,3,7542,0,999,0,0,8542,8542,0,0,0,0,0,0,0
2019-11-02 00:00:00+00:00,2019,11,2,port1282,Tema,Ghana,GHA,2,0,1,0,0,3,3,23336,0,1618,0,0,24955,24955,0,0,0,0,0,0,0
